child,parent
ORPHA:117961,ORPHA:410298
ORPHA:117964,ORPHA:410298
ORPHA:117969,ORPHA:410298
ORPHA:117973,ORPHA:410298
ORPHA:117978,ORPHA:410298
ORPHA:117983,ORPHA:410298
ORPHA:117989,ORPHA:410298
ORPHA:117992,ORPHA:410298
ORPHA:117995,ORPHA:410298
ORPHA:118,ORPHA:377788
ORPHA:118,ORPHA:557493
ORPHA:1180,ORPHA:377788
ORPHA:1180,ORPHA:557493
ORPHA:118000,ORPHA:410298
ORPHA:118006,ORPHA:410298
ORPHA:118010,ORPHA:410298
ORPHA:118014,ORPHA:410298
ORPHA:118020,ORPHA:410298
ORPHA:118023,ORPHA:410298
ORPHA:118030,ORPHA:410298
ORPHA:118032,ORPHA:410298
ORPHA:118039,ORPHA:410298
ORPHA:118044,ORPHA:410298
ORPHA:118051,ORPHA:410298
ORPHA:118053,ORPHA:410298
ORPHA:118056,ORPHA:410298
ORPHA:118061,ORPHA:410298
ORPHA:118066,ORPHA:410298
ORPHA:118070,ORPHA:410298
ORPHA:118076,ORPHA:410298
ORPHA:118080,ORPHA:410298
ORPHA:118083,ORPHA:410298
ORPHA:118087,ORPHA:410298
ORPHA:118092,ORPHA:410298
ORPHA:118095,ORPHA:410298
ORPHA:118099,ORPHA:410298
ORPHA:118105,ORPHA:410298
ORPHA:118111,ORPHA:410298
ORPHA:118114,ORPHA:410298
ORPHA:118121,ORPHA:410298
ORPHA:118126,ORPHA:410298
ORPHA:118128,ORPHA:410298
ORPHA:118135,ORPHA:410298
ORPHA:118138,ORPHA:410298
ORPHA:118140,ORPHA:410298
ORPHA:118143,ORPHA:410298
ORPHA:118151,ORPHA:410298
ORPHA:118157,ORPHA:410298
ORPHA:118160,ORPHA:410298
ORPHA:118162,ORPHA:410298
ORPHA:118174,ORPHA:410298
ORPHA:118180,ORPHA:410298
ORPHA:118182,ORPHA:410298
ORPHA:118184,ORPHA:410298
ORPHA:118188,ORPHA:410298
ORPHA:118194,ORPHA:410298
ORPHA:1182,ORPHA:377788
ORPHA:1182,ORPHA:557493
ORPHA:118200,ORPHA:410298
ORPHA:118205,ORPHA:410298
ORPHA:118208,ORPHA:410298
ORPHA:118215,ORPHA:410298
ORPHA:118218,ORPHA:410298
ORPHA:118220,ORPHA:410298
ORPHA:118222,ORPHA:410298
ORPHA:118227,ORPHA:410298
ORPHA:118231,ORPHA:410298
ORPHA:118239,ORPHA:410298
ORPHA:118246,ORPHA:410298
ORPHA:118250,ORPHA:410298
ORPHA:118253,ORPHA:410298
ORPHA:118257,ORPHA:410298
ORPHA:118260,ORPHA:410298
ORPHA:118272,ORPHA:410298
ORPHA:118274,ORPHA:410298
ORPHA:118283,ORPHA:410298
ORPHA:118286,ORPHA:410298
ORPHA:118288,ORPHA:410298
ORPHA:118293,ORPHA:410298
ORPHA:118295,ORPHA:410298
ORPHA:118299,ORPHA:410298
ORPHA:1183,ORPHA:377788
ORPHA:1183,ORPHA:557493
ORPHA:118301,ORPHA:410298
ORPHA:118307,ORPHA:410298
ORPHA:118311,ORPHA:410298
ORPHA:118315,ORPHA:410298
ORPHA:118319,ORPHA:410298
ORPHA:118326,ORPHA:410298
ORPHA:118329,ORPHA:410298
ORPHA:118335,ORPHA:410298
ORPHA:118340,ORPHA:410298
ORPHA:118344,ORPHA:410298
ORPHA:118347,ORPHA:410298
ORPHA:118352,ORPHA:410298
ORPHA:118358,ORPHA:410298
ORPHA:118362,ORPHA:410298
ORPHA:118367,ORPHA:410298
ORPHA:118370,ORPHA:410298
ORPHA:118373,ORPHA:410298
ORPHA:118376,ORPHA:410298
ORPHA:118381,ORPHA:410298
ORPHA:118388,ORPHA:410298
ORPHA:118393,ORPHA:410298
ORPHA:1184,ORPHA:377789
ORPHA:1184,ORPHA:557493
ORPHA:118400,ORPHA:410298
ORPHA:118403,ORPHA:410298
ORPHA:118405,ORPHA:410298
ORPHA:118411,ORPHA:410298
ORPHA:118415,ORPHA:410298
ORPHA:118419,ORPHA:410298
ORPHA:118423,ORPHA:410298
ORPHA:118429,ORPHA:410298
ORPHA:118437,ORPHA:410298
ORPHA:118443,ORPHA:410298
ORPHA:118445,ORPHA:410298
ORPHA:118449,ORPHA:410298
ORPHA:118451,ORPHA:410298
ORPHA:118456,ORPHA:410298
ORPHA:118460,ORPHA:410298
ORPHA:118465,ORPHA:410298
ORPHA:118468,ORPHA:410298
ORPHA:118476,ORPHA:410298
ORPHA:118482,ORPHA:410298
ORPHA:118487,ORPHA:410298
ORPHA:118489,ORPHA:410298
ORPHA:118498,ORPHA:410298
ORPHA:1185,ORPHA:377788
ORPHA:1185,ORPHA:557493
ORPHA:118500,ORPHA:410298
ORPHA:118507,ORPHA:410298
ORPHA:118513,ORPHA:410298
ORPHA:118525,ORPHA:410298
ORPHA:118532,ORPHA:410298
ORPHA:118536,ORPHA:410298
ORPHA:118539,ORPHA:410298
ORPHA:118543,ORPHA:410298
ORPHA:118546,ORPHA:410298
ORPHA:118549,ORPHA:410298
ORPHA:118554,ORPHA:410298
ORPHA:118558,ORPHA:410298
ORPHA:118561,ORPHA:410298
ORPHA:118565,ORPHA:410298
ORPHA:118567,ORPHA:410298
ORPHA:118590,ORPHA:410298
ORPHA:118596,ORPHA:410298
ORPHA:1186,ORPHA:377788
ORPHA:1186,ORPHA:557493
ORPHA:118602,ORPHA:410298
ORPHA:118609,ORPHA:410298
ORPHA:118613,ORPHA:410298
ORPHA:118618,ORPHA:410298
ORPHA:118623,ORPHA:410298
ORPHA:118627,ORPHA:410298
ORPHA:118633,ORPHA:410298
ORPHA:118639,ORPHA:410298
ORPHA:118643,ORPHA:410298
ORPHA:118647,ORPHA:410298
ORPHA:118653,ORPHA:410298
ORPHA:118658,ORPHA:410298
ORPHA:118663,ORPHA:410298
ORPHA:118666,ORPHA:410298
ORPHA:118674,ORPHA:410298
ORPHA:118679,ORPHA:410298
ORPHA:118689,ORPHA:410298
ORPHA:118693,ORPHA:410298
ORPHA:118697,ORPHA:410298
ORPHA:1187,ORPHA:377788
ORPHA:1187,ORPHA:557493
ORPHA:118703,ORPHA:410298
ORPHA:118707,ORPHA:410298
ORPHA:118713,ORPHA:410298
ORPHA:118716,ORPHA:410298
ORPHA:118718,ORPHA:410298
ORPHA:118723,ORPHA:410298
ORPHA:118725,ORPHA:410298
ORPHA:118728,ORPHA:410298
ORPHA:118732,ORPHA:410298
ORPHA:118740,ORPHA:410298
ORPHA:118742,ORPHA:410298
ORPHA:118746,ORPHA:410298
ORPHA:118753,ORPHA:410298
ORPHA:118762,ORPHA:410298
ORPHA:118766,ORPHA:410298
ORPHA:118781,ORPHA:410298
ORPHA:118786,ORPHA:410298
ORPHA:118789,ORPHA:410298
ORPHA:118794,ORPHA:410298
ORPHA:118799,ORPHA:410298
ORPHA:1188,ORPHA:377789
ORPHA:1188,ORPHA:557493
ORPHA:118803,ORPHA:410298
ORPHA:118807,ORPHA:410298
ORPHA:118813,ORPHA:410298
ORPHA:118817,ORPHA:410298
ORPHA:118821,ORPHA:410298
ORPHA:118825,ORPHA:410298
ORPHA:118828,ORPHA:410298
ORPHA:118831,ORPHA:410298
ORPHA:118834,ORPHA:410298
ORPHA:118838,ORPHA:410298
ORPHA:118840,ORPHA:410298
ORPHA:118844,ORPHA:410298
ORPHA:118849,ORPHA:410298
ORPHA:118855,ORPHA:410298
ORPHA:118861,ORPHA:410298
ORPHA:118872,ORPHA:410298
ORPHA:118879,ORPHA:410298
ORPHA:118882,ORPHA:410298
ORPHA:118885,ORPHA:410298
ORPHA:118892,ORPHA:410298
ORPHA:118896,ORPHA:410298
ORPHA:118908,ORPHA:410298
ORPHA:118913,ORPHA:410298
ORPHA:118918,ORPHA:410298
ORPHA:118923,ORPHA:410298
ORPHA:118928,ORPHA:410298
ORPHA:118934,ORPHA:410298
ORPHA:118939,ORPHA:410298
ORPHA:118941,ORPHA:410298
ORPHA:118943,ORPHA:410298
ORPHA:118947,ORPHA:410298
ORPHA:118954,ORPHA:410298
ORPHA:118958,ORPHA:410298
ORPHA:118962,ORPHA:410298
ORPHA:118966,ORPHA:410298
ORPHA:118970,ORPHA:410298
ORPHA:118975,ORPHA:410298
ORPHA:118978,ORPHA:410298
ORPHA:118982,ORPHA:410298
ORPHA:118985,ORPHA:410298
ORPHA:118987,ORPHA:410298
ORPHA:118990,ORPHA:410298
ORPHA:118994,ORPHA:410298
ORPHA:118998,ORPHA:410298
ORPHA:119,ORPHA:377788
ORPHA:119,ORPHA:557493
ORPHA:1190,ORPHA:377789
ORPHA:1190,ORPHA:557493
ORPHA:119002,ORPHA:410298
ORPHA:119005,ORPHA:410298
ORPHA:119007,ORPHA:410298
ORPHA:119012,ORPHA:410298
ORPHA:119016,ORPHA:410298
ORPHA:119021,ORPHA:410298
ORPHA:119027,ORPHA:410298
ORPHA:119029,ORPHA:410298
ORPHA:119034,ORPHA:410298
ORPHA:119045,ORPHA:410298
ORPHA:119048,ORPHA:410298
ORPHA:119053,ORPHA:410298
ORPHA:119057,ORPHA:410298
ORPHA:119064,ORPHA:410298
ORPHA:119066,ORPHA:410298
ORPHA:119068,ORPHA:410298
ORPHA:119072,ORPHA:410298
ORPHA:119080,ORPHA:410298
ORPHA:119085,ORPHA:410298
ORPHA:119089,ORPHA:410298
ORPHA:119092,ORPHA:410298
ORPHA:119094,ORPHA:410298
ORPHA:119101,ORPHA:410298
ORPHA:119106,ORPHA:410298
ORPHA:119113,ORPHA:410298
ORPHA:119117,ORPHA:410298
ORPHA:119122,ORPHA:410298
ORPHA:119127,ORPHA:410298
ORPHA:119129,ORPHA:410298
ORPHA:119140,ORPHA:410298
ORPHA:119148,ORPHA:410298
ORPHA:119157,ORPHA:410298
ORPHA:119164,ORPHA:410298
ORPHA:119168,ORPHA:410298
ORPHA:119172,ORPHA:410298
ORPHA:119179,ORPHA:410298
ORPHA:119182,ORPHA:410298
ORPHA:119185,ORPHA:410298
ORPHA:119192,ORPHA:410298
ORPHA:119194,ORPHA:410298
ORPHA:119199,ORPHA:410298
ORPHA:1192,ORPHA:377789
ORPHA:1192,ORPHA:557493
ORPHA:119202,ORPHA:410298
ORPHA:119206,ORPHA:410298
ORPHA:119213,ORPHA:410298
ORPHA:119217,ORPHA:410298
ORPHA:119222,ORPHA:410298
ORPHA:119235,ORPHA:410298
ORPHA:119244,ORPHA:410298
ORPHA:119249,ORPHA:410298
ORPHA:119259,ORPHA:410298
ORPHA:119266,ORPHA:410298
ORPHA:119271,ORPHA:410298
ORPHA:119276,ORPHA:410298
ORPHA:119281,ORPHA:410298
ORPHA:119285,ORPHA:410298
ORPHA:119289,ORPHA:410298
ORPHA:119292,ORPHA:410298
ORPHA:119297,ORPHA:410298
ORPHA:1193,ORPHA:377789
ORPHA:1193,ORPHA:557493
ORPHA:119300,ORPHA:410298
ORPHA:119306,ORPHA:410298
ORPHA:119324,ORPHA:410298
ORPHA:119333,ORPHA:410298
ORPHA:119336,ORPHA:410298
ORPHA:119343,ORPHA:410298
ORPHA:119354,ORPHA:410298
ORPHA:119357,ORPHA:410298
ORPHA:119359,ORPHA:410298
ORPHA:119363,ORPHA:410298
ORPHA:119371,ORPHA:410298
ORPHA:119377,ORPHA:410298
ORPHA:119379,ORPHA:410298
ORPHA:119382,ORPHA:410298
ORPHA:119387,ORPHA:410298
ORPHA:119389,ORPHA:410298
ORPHA:119394,ORPHA:410298
ORPHA:1194,ORPHA:377788
ORPHA:1194,ORPHA:557493
ORPHA:119402,ORPHA:410298
ORPHA:119407,ORPHA:410298
ORPHA:119411,ORPHA:410298
ORPHA:119414,ORPHA:410298
ORPHA:119419,ORPHA:410298
ORPHA:119422,ORPHA:410298
ORPHA:119425,ORPHA:410298
ORPHA:119428,ORPHA:410298
ORPHA:119431,ORPHA:410298
ORPHA:119435,ORPHA:410298
ORPHA:119442,ORPHA:410298
ORPHA:119447,ORPHA:410298
ORPHA:119453,ORPHA:410298
ORPHA:119462,ORPHA:410298
ORPHA:119467,ORPHA:410298
ORPHA:119470,ORPHA:410298
ORPHA:119474,ORPHA:410298
ORPHA:119482,ORPHA:410298
ORPHA:119486,ORPHA:410298
ORPHA:1195,ORPHA:377788
ORPHA:1195,ORPHA:557493
ORPHA:119502,ORPHA:410298
ORPHA:119507,ORPHA:410298
ORPHA:119509,ORPHA:410298
ORPHA:119513,ORPHA:410298
ORPHA:119516,ORPHA:410298
ORPHA:119523,ORPHA:410298
ORPHA:119525,ORPHA:410298
ORPHA:119528,ORPHA:410298
ORPHA:119535,ORPHA:410298
ORPHA:119538,ORPHA:410298
ORPHA:119546,ORPHA:410298
ORPHA:119549,ORPHA:410298
ORPHA:119554,ORPHA:410298
ORPHA:119559,ORPHA:410298
ORPHA:119562,ORPHA:410298
ORPHA:119567,ORPHA:410298
ORPHA:119569,ORPHA:410298
ORPHA:119573,ORPHA:410298
ORPHA:119576,ORPHA:410298
ORPHA:119578,ORPHA:410298
ORPHA:119583,ORPHA:410298
ORPHA:119588,ORPHA:410298
ORPHA:119592,ORPHA:410298
ORPHA:119596,ORPHA:410298
ORPHA:119599,ORPHA:410298
ORPHA:119601,ORPHA:410298
ORPHA:119603,ORPHA:410298
ORPHA:119610,ORPHA:410298
ORPHA:119613,ORPHA:410298
ORPHA:119618,ORPHA:410298
ORPHA:119624,ORPHA:410298
ORPHA:119626,ORPHA:410298
ORPHA:119629,ORPHA:410298
ORPHA:119632,ORPHA:410298
ORPHA:119635,ORPHA:410298
ORPHA:119637,ORPHA:410298
ORPHA:119640,ORPHA:410298
ORPHA:119644,ORPHA:410298
ORPHA:119647,ORPHA:410298
ORPHA:119653,ORPHA:410298
ORPHA:119657,ORPHA:410298
ORPHA:119660,ORPHA:410298
ORPHA:119662,ORPHA:410298
ORPHA:119665,ORPHA:410298
ORPHA:119669,ORPHA:410298
ORPHA:119680,ORPHA:410298
ORPHA:119685,ORPHA:410298
ORPHA:119693,ORPHA:410298
ORPHA:119697,ORPHA:410298
ORPHA:119700,ORPHA:410298
ORPHA:119703,ORPHA:410298
ORPHA:119705,ORPHA:410298
ORPHA:119709,ORPHA:410298
ORPHA:119713,ORPHA:410298
ORPHA:119720,ORPHA:410298
ORPHA:119727,ORPHA:410298
ORPHA:119731,ORPHA:410298
ORPHA:119735,ORPHA:410298
ORPHA:119743,ORPHA:410298
ORPHA:119750,ORPHA:410298
ORPHA:119754,ORPHA:410298
ORPHA:119757,ORPHA:410298
ORPHA:119761,ORPHA:410298
ORPHA:119763,ORPHA:410298
ORPHA:119771,ORPHA:410298
ORPHA:119776,ORPHA:410298
ORPHA:119781,ORPHA:410298
ORPHA:119786,ORPHA:410298
ORPHA:119788,ORPHA:410298
ORPHA:119790,ORPHA:410298
ORPHA:119792,ORPHA:410298
ORPHA:119797,ORPHA:410298
ORPHA:1198,ORPHA:377791
ORPHA:1198,ORPHA:557493
ORPHA:119801,ORPHA:410298
ORPHA:119807,ORPHA:410298
ORPHA:119811,ORPHA:410298
ORPHA:119815,ORPHA:410298
ORPHA:119821,ORPHA:410298
ORPHA:119829,ORPHA:410298
ORPHA:119834,ORPHA:410298
ORPHA:119840,ORPHA:410298
ORPHA:119844,ORPHA:410298
ORPHA:119846,ORPHA:410298
ORPHA:119849,ORPHA:410298
ORPHA:119851,ORPHA:410298
ORPHA:119854,ORPHA:410298
ORPHA:119860,ORPHA:410298
ORPHA:119862,ORPHA:410298
ORPHA:119865,ORPHA:410298
ORPHA:119868,ORPHA:410298
ORPHA:119874,ORPHA:410298
ORPHA:119876,ORPHA:410298
ORPHA:119879,ORPHA:410298
ORPHA:119882,ORPHA:410298
ORPHA:119884,ORPHA:410298
ORPHA:119888,ORPHA:410298
ORPHA:119892,ORPHA:410298
ORPHA:119894,ORPHA:410298
ORPHA:119896,ORPHA:410298
ORPHA:119899,ORPHA:410298
ORPHA:1199,ORPHA:377791
ORPHA:1199,ORPHA:557493
ORPHA:119902,ORPHA:410298
ORPHA:119904,ORPHA:410298
ORPHA:119906,ORPHA:410298
ORPHA:119908,ORPHA:410298
ORPHA:119910,ORPHA:410298
ORPHA:119916,ORPHA:410298
ORPHA:119922,ORPHA:410298
ORPHA:119928,ORPHA:410298
ORPHA:119930,ORPHA:410298
ORPHA:119938,ORPHA:410298
ORPHA:119944,ORPHA:410298
ORPHA:119948,ORPHA:410298
ORPHA:119953,ORPHA:410298
ORPHA:119955,ORPHA:410298
ORPHA:119959,ORPHA:410298
ORPHA:119961,ORPHA:410298
ORPHA:119966,ORPHA:410298
ORPHA:119968,ORPHA:410298
ORPHA:119971,ORPHA:410298
ORPHA:119990,ORPHA:410298
ORPHA:119999,ORPHA:410298
ORPHA:1200,ORPHA:377789
ORPHA:1200,ORPHA:557493
ORPHA:120003,ORPHA:410298
ORPHA:120006,ORPHA:410298
ORPHA:120010,ORPHA:410298
ORPHA:120015,ORPHA:410298
ORPHA:120020,ORPHA:410298
ORPHA:120027,ORPHA:410298
ORPHA:120029,ORPHA:410298
ORPHA:120032,ORPHA:410298
ORPHA:120036,ORPHA:410298
ORPHA:120039,ORPHA:410298
ORPHA:120043,ORPHA:410298
ORPHA:120047,ORPHA:410298
ORPHA:120052,ORPHA:410298
ORPHA:120054,ORPHA:410298
ORPHA:120056,ORPHA:410298
ORPHA:120065,ORPHA:410298
ORPHA:120069,ORPHA:410298
ORPHA:120072,ORPHA:410298
ORPHA:120076,ORPHA:410298
ORPHA:120083,ORPHA:410298
ORPHA:120086,ORPHA:410298
ORPHA:120088,ORPHA:410298
ORPHA:120091,ORPHA:410298
ORPHA:1201,ORPHA:377791
ORPHA:1201,ORPHA:557493
ORPHA:120101,ORPHA:410298
ORPHA:120107,ORPHA:410298
ORPHA:120112,ORPHA:410298
ORPHA:120120,ORPHA:410298
ORPHA:120130,ORPHA:410298
ORPHA:120137,ORPHA:410298
ORPHA:120140,ORPHA:410298
ORPHA:120145,ORPHA:410298
ORPHA:120148,ORPHA:410298
ORPHA:120160,ORPHA:410298
ORPHA:120164,ORPHA:410298
ORPHA:120169,ORPHA:410298
ORPHA:120173,ORPHA:410298
ORPHA:120182,ORPHA:410298
ORPHA:120184,ORPHA:410298
ORPHA:120188,ORPHA:410298
ORPHA:120190,ORPHA:410298
ORPHA:120192,ORPHA:410298
ORPHA:120194,ORPHA:410298
ORPHA:1202,ORPHA:377789
ORPHA:1202,ORPHA:557493
ORPHA:120201,ORPHA:410298
ORPHA:120204,ORPHA:410298
ORPHA:120207,ORPHA:410298
ORPHA:120218,ORPHA:410298
ORPHA:120220,ORPHA:410298
ORPHA:120223,ORPHA:410298
ORPHA:120227,ORPHA:410298
ORPHA:120233,ORPHA:410298
ORPHA:120236,ORPHA:410298
ORPHA:120239,ORPHA:410298
ORPHA:120241,ORPHA:410298
ORPHA:120249,ORPHA:410298
ORPHA:120255,ORPHA:410298
ORPHA:120259,ORPHA:410298
ORPHA:120261,ORPHA:410298
ORPHA:120263,ORPHA:410298
ORPHA:120269,ORPHA:410298
ORPHA:120273,ORPHA:410298
ORPHA:120279,ORPHA:410298
ORPHA:120289,ORPHA:410298
ORPHA:120293,ORPHA:410298
ORPHA:120298,ORPHA:410298
ORPHA:1203,ORPHA:377791
ORPHA:1203,ORPHA:557493
ORPHA:120301,ORPHA:410298
ORPHA:120307,ORPHA:410298
ORPHA:120309,ORPHA:410298
ORPHA:120315,ORPHA:410298
ORPHA:120320,ORPHA:410298
ORPHA:120323,ORPHA:410298
ORPHA:120326,ORPHA:410298
ORPHA:120334,ORPHA:410298
ORPHA:120337,ORPHA:410298
ORPHA:120341,ORPHA:410298
ORPHA:120345,ORPHA:410298
ORPHA:120353,ORPHA:410298
ORPHA:120356,ORPHA:410298
ORPHA:120361,ORPHA:410298
ORPHA:120365,ORPHA:410298
ORPHA:120373,ORPHA:410298
ORPHA:120375,ORPHA:410298
ORPHA:120380,ORPHA:410297
ORPHA:120412,ORPHA:410298
ORPHA:120414,ORPHA:410298
ORPHA:120416,ORPHA:410298
ORPHA:120419,ORPHA:410298
ORPHA:120421,ORPHA:410298
ORPHA:120426,ORPHA:410298
ORPHA:120429,ORPHA:410298
ORPHA:120431,ORPHA:410298
ORPHA:120433,ORPHA:410298
ORPHA:120442,ORPHA:410298
ORPHA:120447,ORPHA:410298
ORPHA:120450,ORPHA:410298
ORPHA:120453,ORPHA:410298
ORPHA:120457,ORPHA:410298
ORPHA:120461,ORPHA:410298
ORPHA:120464,ORPHA:410298
ORPHA:120467,ORPHA:410298
ORPHA:120470,ORPHA:410298
ORPHA:120472,ORPHA:410298
ORPHA:120476,ORPHA:410298
ORPHA:120480,ORPHA:410298
ORPHA:120483,ORPHA:410298
ORPHA:120487,ORPHA:410298
ORPHA:120490,ORPHA:410298
ORPHA:1205,ORPHA:377791
ORPHA:1205,ORPHA:557493
ORPHA:120514,ORPHA:410298
ORPHA:120521,ORPHA:410298
ORPHA:120525,ORPHA:410298
ORPHA:120528,ORPHA:410298
ORPHA:120531,ORPHA:410298
ORPHA:120534,ORPHA:410298
ORPHA:120537,ORPHA:410298
ORPHA:120540,ORPHA:410298
ORPHA:120543,ORPHA:410298
ORPHA:120545,ORPHA:410298
ORPHA:120549,ORPHA:410298
ORPHA:120554,ORPHA:410298
ORPHA:120558,ORPHA:410298
ORPHA:120562,ORPHA:410298
ORPHA:120567,ORPHA:410298
ORPHA:120571,ORPHA:410298
ORPHA:120579,ORPHA:410298
ORPHA:120584,ORPHA:410298
ORPHA:120593,ORPHA:410298
ORPHA:120598,ORPHA:410298
ORPHA:120606,ORPHA:410298
ORPHA:120610,ORPHA:410298
ORPHA:120613,ORPHA:410298
ORPHA:120618,ORPHA:410298
ORPHA:120620,ORPHA:410298
ORPHA:120625,ORPHA:410298
ORPHA:120628,ORPHA:410298
ORPHA:120630,ORPHA:410298
ORPHA:120638,ORPHA:410298
ORPHA:120641,ORPHA:410298
ORPHA:120643,ORPHA:410298
ORPHA:120648,ORPHA:410298
ORPHA:120653,ORPHA:410298
ORPHA:120657,ORPHA:410298
ORPHA:120664,ORPHA:410298
ORPHA:120671,ORPHA:410298
ORPHA:120678,ORPHA:410298
ORPHA:120681,ORPHA:410298
ORPHA:120686,ORPHA:410298
ORPHA:120688,ORPHA:410298
ORPHA:120690,ORPHA:410298
ORPHA:120693,ORPHA:410298
ORPHA:120698,ORPHA:410298
ORPHA:1207,ORPHA:377791
ORPHA:1207,ORPHA:557493
ORPHA:120702,ORPHA:410298
ORPHA:120704,ORPHA:410298
ORPHA:120707,ORPHA:410298
ORPHA:120710,ORPHA:410298
ORPHA:120713,ORPHA:410298
ORPHA:120716,ORPHA:410298
ORPHA:120718,ORPHA:410298
ORPHA:120720,ORPHA:410298
ORPHA:120722,ORPHA:410298
ORPHA:120726,ORPHA:410298
ORPHA:120728,ORPHA:410298
ORPHA:120730,ORPHA:410298
ORPHA:120732,ORPHA:410298
ORPHA:120734,ORPHA:410298
ORPHA:120736,ORPHA:410298
ORPHA:120738,ORPHA:410298
ORPHA:120743,ORPHA:410298
ORPHA:120748,ORPHA:410298
ORPHA:120750,ORPHA:410298
ORPHA:120754,ORPHA:410298
ORPHA:120761,ORPHA:410298
ORPHA:120763,ORPHA:410298
ORPHA:120770,ORPHA:410298
ORPHA:120774,ORPHA:410298
ORPHA:120776,ORPHA:410298
ORPHA:120778,ORPHA:410298
ORPHA:120780,ORPHA:410298
ORPHA:120783,ORPHA:410298
ORPHA:120788,ORPHA:410298
ORPHA:120790,ORPHA:410298
ORPHA:120795,ORPHA:410298
ORPHA:1208,ORPHA:377791
ORPHA:1208,ORPHA:557493
ORPHA:120803,ORPHA:410298
ORPHA:120811,ORPHA:410298
ORPHA:120814,ORPHA:410298
ORPHA:120819,ORPHA:410298
ORPHA:120822,ORPHA:410298
ORPHA:120828,ORPHA:410298
ORPHA:120832,ORPHA:410298
ORPHA:120836,ORPHA:410298
ORPHA:120839,ORPHA:410298
ORPHA:120841,ORPHA:410298
ORPHA:120846,ORPHA:410298
ORPHA:120849,ORPHA:410298
ORPHA:120852,ORPHA:410298
ORPHA:120855,ORPHA:410298
ORPHA:120860,ORPHA:410298
ORPHA:120865,ORPHA:410298
ORPHA:120867,ORPHA:410298
ORPHA:120873,ORPHA:410298
ORPHA:120876,ORPHA:410298
ORPHA:120878,ORPHA:410298
ORPHA:120881,ORPHA:410298
ORPHA:120884,ORPHA:410298
ORPHA:120888,ORPHA:410298
ORPHA:120892,ORPHA:410298
ORPHA:120897,ORPHA:410298
ORPHA:1209,ORPHA:377791
ORPHA:1209,ORPHA:557493
ORPHA:120903,ORPHA:410298
ORPHA:120908,ORPHA:410298
ORPHA:120910,ORPHA:410298
ORPHA:120914,ORPHA:410298
ORPHA:120929,ORPHA:410298
ORPHA:120932,ORPHA:410298
ORPHA:120935,ORPHA:410298
ORPHA:120940,ORPHA:410298
ORPHA:120945,ORPHA:410298
ORPHA:120949,ORPHA:410298
ORPHA:120955,ORPHA:410298
ORPHA:120963,ORPHA:410298
ORPHA:120969,ORPHA:410298
ORPHA:120977,ORPHA:410298
ORPHA:120981,ORPHA:410298
ORPHA:120989,ORPHA:410298
ORPHA:120994,ORPHA:410298
ORPHA:121000,ORPHA:410298
ORPHA:121002,ORPHA:410298
ORPHA:121005,ORPHA:410298
ORPHA:121007,ORPHA:410298
ORPHA:121012,ORPHA:410298
ORPHA:121016,ORPHA:410298
ORPHA:121018,ORPHA:410298
ORPHA:121020,ORPHA:410298
ORPHA:121022,ORPHA:410298
ORPHA:121025,ORPHA:410298
ORPHA:121027,ORPHA:410298
ORPHA:121034,ORPHA:410298
ORPHA:121038,ORPHA:410298
ORPHA:121045,ORPHA:410298
ORPHA:121047,ORPHA:410298
ORPHA:121053,ORPHA:410298
ORPHA:121056,ORPHA:410298
ORPHA:121059,ORPHA:410298
ORPHA:121062,ORPHA:410298
ORPHA:121066,ORPHA:410298
ORPHA:121069,ORPHA:410298
ORPHA:121073,ORPHA:410298
ORPHA:121091,ORPHA:410298
ORPHA:121098,ORPHA:410298
ORPHA:121102,ORPHA:410298
ORPHA:121110,ORPHA:410298
ORPHA:121113,ORPHA:410298
ORPHA:121117,ORPHA:410298
ORPHA:121129,ORPHA:410298
ORPHA:121131,ORPHA:410298
ORPHA:121134,ORPHA:410298
ORPHA:121137,ORPHA:410298
ORPHA:121143,ORPHA:410298
ORPHA:121147,ORPHA:410298
ORPHA:121150,ORPHA:410298
ORPHA:121152,ORPHA:410298
ORPHA:121158,ORPHA:410298
ORPHA:121167,ORPHA:410298
ORPHA:121171,ORPHA:410298
ORPHA:121174,ORPHA:410298
ORPHA:121177,ORPHA:410298
ORPHA:121185,ORPHA:410298
ORPHA:121189,ORPHA:410298
ORPHA:121193,ORPHA:410298
ORPHA:121196,ORPHA:410298
ORPHA:121202,ORPHA:410298
ORPHA:121219,ORPHA:410298
ORPHA:121227,ORPHA:410298
ORPHA:121233,ORPHA:410298
ORPHA:121239,ORPHA:410299
ORPHA:121241,ORPHA:410298
ORPHA:121246,ORPHA:410298
ORPHA:121250,ORPHA:410298
ORPHA:121255,ORPHA:410298
ORPHA:121261,ORPHA:410298
ORPHA:121263,ORPHA:410298
ORPHA:121273,ORPHA:410298
ORPHA:121282,ORPHA:410298
ORPHA:121284,ORPHA:410298
ORPHA:121287,ORPHA:410298
ORPHA:121292,ORPHA:410298
ORPHA:121299,ORPHA:410298
ORPHA:121303,ORPHA:410298
ORPHA:121305,ORPHA:410298
ORPHA:121311,ORPHA:410298
ORPHA:121314,ORPHA:410298
ORPHA:121317,ORPHA:410298
ORPHA:121320,ORPHA:410298
ORPHA:121326,ORPHA:410298
ORPHA:121330,ORPHA:410298
ORPHA:121334,ORPHA:410298
ORPHA:121340,ORPHA:410298
ORPHA:121344,ORPHA:410298
